Entity,Code,Year,WindGeneration,SolarGeneration,GeoBiomassOther,HydroGeneration
Eastern Africa,,2012,0.1539782,0.244559864,3.089649862,58.06110447
Eastern Africa,,2013,0.3147111,0.305468381,3.371167925,61.7577976
Eastern Africa,,2014,0.4413035,0.383772607,4.564418028,65.98849179
Eastern Africa,,2015,0.7777217,0.440134351,6.175652605,65.26675794
Eastern Africa,,2016,0.8899006,0.488976476,6.233396518,61.78309996
Eastern Africa,,2017,0.79209496,0.558037532,6.482231848,64.10331552
Eastern Africa,,2018,0.863372502,0.766820818,7.045418704,67.30841411
Eastern Africa,,2019,2.370659427,6.96366484,7.170132608,68.85537134
Ecuador,ECU,1965,0,0,0,0.249
Ecuador,ECU,1966,0,0,0,0.285
Ecuador,ECU,1967,0,0,0,0.314
Ecuador,ECU,1968,0,0,0,0.328
Ecuador,ECU,1969,0,0,0,0.364
Ecuador,ECU,1970,0,0,0,0.405
Ecuador,ECU,1971,0,0,0,0.44
Ecuador,ECU,1972,0,0,0,0.445
Ecuador,ECU,1973,0,0,0,0.435
Ecuador,ECU,1974,0,0,0,0.5
Ecuador,ECU,1975,0,0,0,0.628
Ecuador,ECU,1976,0,0,0,0.605
Ecuador,ECU,1977,0,0,0,0.558
Ecuador,ECU,1978,0,0,0,0.791
Ecuador,ECU,1979,0,0,0,0.709
Ecuador,ECU,1980,0,0,0,0.872
Ecuador,ECU,1981,0,0,0,0.779
Ecuador,ECU,1982,0,0,0,0.895
Ecuador,ECU,1983,0,0,0,1.721
Ecuador,ECU,1984,0,0,0,3.233
Ecuador,ECU,1985,0,0,0,3.279
Ecuador,ECU,1986,0,0,0,4.012
Ecuador,ECU,1987,0,0,0,4.57
Ecuador,ECU,1988,0,0,0,4.826
Ecuador,ECU,1989,0,0,0,4.954
Ecuador,ECU,1990,0,0,0,4.9866877
Ecuador,ECU,1991,0,0,0,5.075921
Ecuador,ECU,1992,0,0,0,4.9735809
Ecuador,ECU,1993,0,0,0,5.8101371
Ecuador,ECU,1994,0,0,0,6.5652775
Ecuador,ECU,1995,0,0,0,5.1605513
Ecuador,ECU,1996,0,0,0,6.3434151
Ecuador,ECU,1997,0,0,0,6.5341771
Ecuador,ECU,1998,0,0,0,6.5060954
Ecuador,ECU,1999,0,0,0,7.176725937
Ecuador,ECU,2000,0,0,0,7.611231426
Ecuador,ECU,2001,0,0,0,7.070652629
Ecuador,ECU,2002,0,0,0,7.52425603
Ecuador,ECU,2003,0,0,0,7.18041691
Ecuador,ECU,2004,0,0,0.00324057,7.411699139
Ecuador,ECU,2005,0,1.23899E-05,0.102856283,6.882639373
Ecuador,ECU,2006,0,0.000014875,0.145555729,7.129493192
Ecuador,ECU,2007,0.000962135,0.000018162,0.218752751,9.03765528
Ecuador,ECU,2008,0.002682461,2.6687E-05,0.208324462,11.29333301
Ecuador,ECU,2009,0.003204417,7.8786E-06,0.216519797,9.225407229
Ecuador,ECU,2010,0.00343485,0,0.235561875,8.636400921
Ecuador,ECU,2011,0.00334467,0.00005812,0.27820037,11.13308825
Ecuador,ECU,2012,0.002398368,0.00032566,0.296353242,12.23772341
Ecuador,ECU,2013,0.056702975,0.003663607,0.29578793,11.03882457
Ecuador,ECU,2014,0.079742467,0.016482696,0.399471183,11.45789563
Ecuador,ECU,2015,0.098806317,0.036057927,0.407751048,13.09627001
Ecuador,ECU,2016,0.08395875,0.038754818,0.489796491,15.83384201
Ecuador,ECU,2017,0.0734,0.03748,0.43085,20.08861
Ecuador,ECU,2018,0.080257771,0.038079324,0.427967651,20.67800187
Ecuador,ECU,2019,0.085526937,0.16645228,0.454723448,24.66426354
Egypt,EGY,1965,0,0,0,1.7324048
Egypt,EGY,1966,0,0,0,1.8252122
Egypt,EGY,1967,0,0,0,1.966633
Egypt,EGY,1968,0,0,0,3.0007726
Egypt,EGY,1969,0,0,0,3.9907182
Egypt,EGY,1970,0,0,0,4.6889834
Egypt,EGY,1971,0,0,0,5.0469548
Egypt,EGY,1972,0,0,0,5.1618592
Egypt,EGY,1973,0,0,0,5.1530204
Egypt,EGY,1974,0,0,0,6.1164496
Egypt,EGY,1975,0,0,0,6.7926178
Egypt,EGY,1976,0,0,0,8.0035334
Egypt,EGY,1977,0,0,0,9.037673
Egypt,EGY,1978,0,0,0,9.9303918
Egypt,EGY,1979,0,0,0,9.6077756
Egypt,EGY,1980,0,0,0,9.8022292
Egypt,EGY,1981,0,0,0,10.2132334
Egypt,EGY,1982,0,0,0,10.4916556
Egypt,EGY,1983,0,0,0,9.8154874
Egypt,EGY,1984,0,0,0,9.6298726
Egypt,EGY,1985,0,0,0,9.148
Egypt,EGY,1986,0,0,0,8.972
Egypt,EGY,1987,0,0,0,8.9695
Egypt,EGY,1988,0,0,0,8.829
Egypt,EGY,1989,0,0,0,9.487
Egypt,EGY,1990,0,0,0,9.953
Egypt,EGY,1991,0,0,0,9.916
Egypt,EGY,1992,0,0,0,9.8
Egypt,EGY,1993,0,0,0,10.0925
Egypt,EGY,1994,0,0,0,10.728
Egypt,EGY,1995,0,0,0,11.192
Egypt,EGY,1996,0,0,0,11.484
Egypt,EGY,1997,0,0,0,11.771
Egypt,EGY,1998,0,0,0,12.1045
Egypt,EGY,1999,0.012,0,0,13.4405
Egypt,EGY,2000,0.0805,0.0002,0,14.178
Egypt,EGY,2001,0.179,0.0009,0,14.4135
Egypt,EGY,2002,0.2125,0.001,0,13.9945
Egypt,EGY,2003,0.286,0.001,0,12.939
Egypt,EGY,2004,0.504050505,0.001,0,12.8315
Egypt,EGY,2005,0.510111111,0.001,0,12.644
Egypt,EGY,2006,0.605060606,0.001,0,12.7845
Egypt,EGY,2007,0.662436364,0.0012,0,14.2175
Egypt,EGY,2008,0.929813131,0.0015,0,15.096
Egypt,EGY,2009,1.037193939,0.0022,0,13.7725
Egypt,EGY,2010,1.409143434,0.0252,0,12.9545
Egypt,EGY,2011,1.645793939,0.0936,0,12.99
Egypt,EGY,2012,1.78230404,0.0581,0,13.0275
Egypt,EGY,2013,1.542920202,0.0591,0,13.2365
Egypt,EGY,2014,1.126176768,0.0415,0,13.587
Egypt,EGY,2015,1.871145455,0.0654,0,13.6835
Egypt,EGY,2016,2.52580303,0.104577,0,13.5025
Egypt,EGY,2017,2.110171212,0.60195,0,13.121125
Egypt,EGY,2018,2.029916356,1.510487685,0,13.365125
Egypt,EGY,2019,2.791673664,3.677013204,0,13.39085
Estonia,EST,1985,0,0,0,0
Estonia,EST,1986,0,0,0,0
Estonia,EST,1987,0,0,0,0
Estonia,EST,1988,0,0,0,0
Estonia,EST,1989,0,0,0,0
Estonia,EST,1990,0,0,0,0
Estonia,EST,1991,0,0,0,0
Estonia,EST,1992,0,0,0,0
Estonia,EST,1993,0,0,0,0
Estonia,EST,1994,0,0,0,0
Estonia,EST,1995,0,0,0.006,0
Estonia,EST,1996,0,0,0.005,0
Estonia,EST,1997,0,0,0.008,0
Estonia,EST,1998,0,0,0.012,0
Estonia,EST,1999,0,0,0.012,0.004
Estonia,EST,2000,0,0,0.013,0.005
Estonia,EST,2001,0,0,0.011,0.007
Estonia,EST,2002,0.0014,0,0.027,0.006
Estonia,EST,2003,0.0061,0,0.026,0.013
Estonia,EST,2004,0.0076,0,0.031,0.022
Estonia,EST,2005,0.0539,0,0.033,0.022
Estonia,EST,2006,0.0763,0,0.038,0.014
Estonia,EST,2007,0.091,0,0.036,0.022
Estonia,EST,2008,0.133,0,0.038,0.028
Estonia,EST,2009,0.195,0.0001,0.314,0.032
Estonia,EST,2010,0.277,0.0001,0.742,0.027
Estonia,EST,2011,0.368,0.0002,0.783,0.03
Estonia,EST,2012,0.434,0.0003,1.001,0.042
Estonia,EST,2013,0.529,0.0014,0.667,0.026
Estonia,EST,2014,0.604,0.0031,0.74,0.0267
Estonia,EST,2015,0.7151,0.0059,0.779,0.027
Estonia,EST,2016,0.594,0.0101,0.885,0.035
Estonia,EST,2017,0.723,0.012679515,1.683898,0.026
Estonia,EST,2018,0.636,0.021483587,1.242,0.015
Estonia,EST,2019,0.677553182,0.072060935,1.187893985,0.015980028
Europe,,1965,0,0,3.009,302.1953528
Europe,,1966,0,0,4.101,324.5698894
Europe,,1967,0,0,4.489,324.4627437
Europe,,1968,0,0,4.997,336.2366779
Europe,,1969,0,0,5.422904,330.9759087
Europe,,1970,0,0,7.118356961,346.0780688
Europe,,1971,0,0,7.231883626,349.5631541
Europe,,1972,0,0,7.12260804,363.832965
Europe,,1973,0,0,7.663391239,369.3127146
Europe,,1974,0,0,8.0420602,399.2912848
Europe,,1975,0,0,8.520942081,407.5107662
Europe,,1976,0,0,8.485597232,376.8346999
Europe,,1977,0,0,8.880291321,456.2716391
Europe,,1978,0.003,0,9.372139078,455.5287082
Europe,,1979,0.006,0,9.762957992,479.1498824
Europe,,1980,0.0105,0,10.74094928,464.7666471
Europe,,1981,0.0105,0,10.75352315,470.435388
Europe,,1982,0.0185,0,9.836121004,466.309649
Europe,,1983,0.0301,0,10.13665216,480.1258491
Europe,,1984,0.0382,0.001010101,10.51057781,485.1935345
Europe,,1985,0.0574,0.001010101,10.96141274,502.9945407
Europe,,1986,0.1336,0.001010101,13.01880956,486.0931835
Europe,,1987,0.1908,0,12.87530129,529.5056594
Europe,,1988,0.3297,0.001010101,13.6780998,567.4690014
Europe,,1989,0.5154,0.009090909,13.53727589,493.8059307
Europe,,1990,0.779460415,0.0125,18.95285263,502.4571504
Europe,,1991,0.980027988,0.0155,19.549433,513.0917745
Europe,,1992,1.53504808,0.027088,20.709603,529.6566497
Europe,,1993,2.284826092,0.032383,22.879095,550.4667647
Europe,,1994,2.979235703,0.0376885,24.01789971,557.1966285
Europe,,1995,3.863029201,0.04684,26.49863146,564.8899094
Europe,,1996,4.828585245,0.053811411,26.68019984,548.0862941
Europe,,1997,7.295492956,0.063926244,31.66351939,567.678972
Europe,,1998,11.17647914,0.0870885,36.11504184,593.9041617
Europe,,1999,14.24432177,0.091198056,38.09960017,598.1808529
Europe,,2000,22.4547142,0.13447325,42.3312483,617.66352
Europe,,2001,26.93428666,0.1702025,44.95466864,612.0409616
Europe,,2002,36.42594931,0.276755006,50.65633618,563.9424434
Europe,,2003,44.53115229,0.468697744,57.9809708,529.5685025
Europe,,2004,59.29678686,0.751097873,68.80114151,570.1533941
Europe,,2005,71.09674937,1.486383246,78.67317876,571.7251909
Europe,,2006,83.16413988,2.524087814,89.27725775,561.9088764
Europe,,2007,105.7131938,3.815704819,99.46983003,563.9636046
Europe,,2008,121.3539015,7.501071132,110.0447411,593.0331391
Europe,,2009,135.3832286,14.19283506,120.7465527,589.7448745
Europe,,2010,153.4434969,23.26343602,136.8909383,649.8001668
Europe,,2011,186.6574032,46.71354931,146.1651356,569.648632
Europe,,2012,214.8374201,71.86993816,161.9937713,625.8061066
Europe,,2013,248.0939118,86.9351168,171.7380753,661.6366665
Europe,,2014,264.813831,98.83569401,183.5229332,644.059662
Europe,,2015,318.8069569,109.883454,196.6572063,635.8995303
Europe,,2016,322.9244416,113.952463,201.5577094,651.4348399
Europe,,2017,383.9344918,124.4746944,208.2711957,584.7782318
Europe,,2018,402.7751069,138.55657,215.0079387,645.2554448
Europe,,2019,461.5876104,154.6634587,220.335262,632.5383017
Europe (other),,1965,0,0,0,9.40833685
Europe (other),,1966,0,0,0,10.35547212
Europe (other),,1967,0,0,0,11.18760738
Europe (other),,1968,0,0,0,12.35174265
Europe (other),,1969,0,0,0,15.34087791
Europe (other),,1970,0,0,0,15.39301318
Europe (other),,1971,0,0,0,16.5238766
Europe (other),,1972,0,0,0,19.06574002
Europe (other),,1973,0,0,0,17.70460343
Europe (other),,1974,0,0,0,22.14146685
Europe (other),,1975,0,0,0,21.09233027
Europe (other),,1976,0,0,0,22.62919369
Europe (other),,1977,0,0,0,26.72805711
Europe (other),,1978,0,0,0,27.77192052
Europe (other),,1979,0,0,0,29.43278394
Europe (other),,1980,0,0,0,31.64264736
Europe (other),,1981,0,0,0,28.53370291
Europe (other),,1982,0,0,0,26.84175847
Europe (other),,1983,0,0,0,25.22681402
Europe (other),,1984,0,0,0,28.83086958
Europe (other),,1985,0,0,0,33.01269853
Europe (other),,1986,0,0,0,37.54565288
Europe (other),,1987,0,0,0,38.67528844
Europe (other),,1988,0,0,0,38.68767479
Europe (other),,1989,0,0,0,35.64239955
Europe (other),,1990,0,0,0,23.28519583
Europe (other),,1991,0,0,0,28.50613309
Europe (other),,1992,0,0,0,24.70171436
Europe (other),,1993,0.000427273,0,0,22.61378139
Europe (other),,1994,0.000611111,0,0,25.48877999
Europe (other),,1995,0.000575758,0,0,25.601664
Europe (other),,1996,0.000585859,0,0.0142855,31.92751011
Europe (other),,1997,0.000555556,0,0.012857,28.95645402
Europe (other),,1998,0.000551515,0,0.0142855,29.22175559
Europe (other),,1999,0.000567677,0,0.011802,31.4153479
Europe (other),,2000,0.000528283,0,0.011311,28.05486785
Europe (other),,2001,0.000509091,0.000136,0.0111205,27.22140601
Europe (other),,2002,0.000558586,0.000272,0.010448,27.18613487
Europe (other),,2003,0.003023232,0.000372,0.0110195,27.04860335
Europe (other),,2004,0.007584848,0.000472,0.026295,31.3273999
Europe (other),,2005,0.011446465,0.000572,0.027092,32.03152202
Europe (other),,2006,0.016139394,0.000572,0.030424434,29.92154235
Europe (other),,2007,0.016928283,0.000972,0.042457635,25.53957282
Europe (other),,2008,0.014110101,0.001172,0.0351045,27.5240696
Europe (other),,2009,0.016166667,0.003118101,0.038141805,31.92673189
Europe (other),,2010,0.015731313,0.00592325,0.037162076,40.5520339
Europe (other),,2011,0.015682828,0.015168,0.042921,26.91305216
Europe (other),,2012,0.011906061,0.032551247,0.054928288,27.5931063
Europe (other),,2013,0.023875758,0.052843,0.069249937,36.02995678
Europe (other),,2014,0.037026465,0.10399425,0.068187877,32.56955638
Europe (other),,2015,0.058574626,0.2376205,0.105492721,32.30550619
Europe (other),,2016,0.089617151,0.315163981,0.120255074,35.70714833
Europe (other),,2017,0.293734582,0.3787205,0.168230427,28.77366307
Europe (other),,2018,0.627333376,0.258141576,0.19749359,38.7788913
Europe (other),,2019,1.497692906,0.294001102,0.229191356,34.06605012
Finland,FIN,1965,0,0,0,9.353535354
Finland,FIN,1966,0,0,0,10.38080808
Finland,FIN,1967,0,0,0,11.62929293
Finland,FIN,1968,0,0,0,10.48888889
Finland,FIN,1969,0,0,0,8.745454545
Finland,FIN,1970,0,0,0,9.524242424
Finland,FIN,1971,0,0,0,10.68080808
Finland,FIN,1972,0,0,0,10.37979798
Finland,FIN,1973,0,0,0,10.57979798
Finland,FIN,1974,0,0,0,12.7030303
Finland,FIN,1975,0,0,0,12.20909091
Finland,FIN,1976,0,0,0,9.481818182
Finland,FIN,1977,0,0,0,12.18181818
Finland,FIN,1978,0,0,0,9.798989899
Finland,FIN,1979,0,0,0,10.87070707
Finland,FIN,1980,0,0,0,10.21717172
Finland,FIN,1981,0,0,0,13.65454545
Finland,FIN,1982,0,0,0,13.08888889
Finland,FIN,1983,0,0,0,13.58080808
Finland,FIN,1984,0,0,0,13.24747475
Finland,FIN,1985,0,0,0,12.33434343
Finland,FIN,1986,0,0,0,12.38989899
Finland,FIN,1987,0,0,0,13.7959596
Finland,FIN,1988,0,0,0,13.36262626
Finland,FIN,1989,0,0,0,13.03030303
Finland,FIN,1990,0,0.0005,5.156,10.86060606
Finland,FIN,1991,0.0006,0.0005,4.999,13.1979798
Finland,FIN,1992,0.0024,0.0006,4.95,15.10808081
Finland,FIN,1993,0.0044,0.0007,5.958,13.47373737
Finland,FIN,1994,0.0072,0.0008,6.465,11.77979798
Finland,FIN,1995,0.0108,0.0008,6.608,12.91707071
Finland,FIN,1996,0.011,0.001,5.889,11.82191919
Finland,FIN,1997,0.0166,0.0012,7.891,11.9140404
Finland,FIN,1998,0.023,0.0013,9.333,14.92585859
Finland,FIN,1999,0.049,0.0014,8.363,12.67343434
Finland,FIN,2000,0.0766,0.0016,8.588526316,14.59878788
Finland,FIN,2001,0.0696,0.0017,8.211789474,13.14959596
Finland,FIN,2002,0.063,0.0019,8.932421053,10.73040404
Finland,FIN,2003,0.0919,0.0021,9.292,9.550505051
Finland,FIN,2004,0.1203,0.0024,10.37094737,15.01505051
Finland,FIN,2005,0.1683,0.0026,9.479473684,13.56363636
Finland,FIN,2006,0.1527,0.0034,10.75663158,11.42727273
Finland,FIN,2007,0.1884,0.0038,9.928,14.13191919
Finland,FIN,2008,0.2605,0.0039,10.39126316,17.08030303
Finland,FIN,2009,0.2766,0.0043,8.743578947,12.7
Finland,FIN,2010,0.2943,0.0047,10.98021053,12.87171717
Finland,FIN,2011,0.4814,0.0053,11.18284211,12.40232323
Finland,FIN,2012,0.4943,0.0057,11.10126316,16.83525253
Finland,FIN,2013,0.7737,0.0065,11.94263158,12.80040404
Finland,FIN,2014,1.1072,0.008,11.70726316,13.37393939
Finland,FIN,2015,2.3274,0.0113,11.318,16.75171717
Finland,FIN,2016,3.068,0.0221,11.42231579,15.79212121
Finland,FIN,2017,4.7952,0.0485,11.2415,14.75777778
Finland,FIN,2018,5.8387,0.0902,12.1842,13.1374
Finland,FIN,2019,5.9854,0.1781,12.195,12.2863
France,FRA,1965,0,0,0,46.8810922
France,FRA,1966,0,0,0.39,52.2084692
France,FRA,1967,0,0,0.605,45.3776574
France,FRA,1968,0,0,0.926,50.4226122
France,FRA,1969,0,0,1.067,52.9420896
France,FRA,1970,0,0,1.3702458,56.6814826
France,FRA,1971,0,0,1.3918224,48.8567252
France,FRA,1972,0,0,1.5151953,48.831467
France,FRA,1973,0,0,1.5500864,47.6962618
France,FRA,1974,0,0,1.5770592,56.2302844
France,FRA,1975,0,0,1.4158849,60.107937
France,FRA,1976,0,0,1.3329,48.5646282
France,FRA,1977,0,0,1.3745814,76.3229766
France,FRA,1978,0,0,1.4183881,68.3598326
France,FRA,1979,0,0,1.4840102,66.4191396
France,FRA,1980,0,0,1.4710235,69.5267496
France,FRA,1981,0,0,1.4921525,72.1951656
France,FRA,1982,0,0,1.52734,70.5748578
France,FRA,1983,0,0,1.5587,69.4430148
France,FRA,1984,0,0,1.6223,65.6901096
France,FRA,1985,0,0,1.65215,62.4533336
France,FRA,1986,0,0,1.6628,63.0108452
France,FRA,1987,0,0,1.7506,71.0875564
France,FRA,1988,0,0,1.77325,77.1172904
France,FRA,1989,0,0,1.84145,46.842294
France,FRA,1990,0.000271526,0,1.913,53.866
France,FRA,1991,0.000489604,0,2.102,57.602
France,FRA,1992,0.000489604,0.001488,2.134,68.956
France,FRA,1993,0.00240218,0.001683,1.974,64.895
France,FRA,1994,0.004704,0.0018785,2.157,78.794
France,FRA,1995,0.0047142,0.00204,2.329,73.119
France,FRA,1996,0.0074302,0.0026503,2.423,66.044
France,FRA,1997,0.0111284,0.0034068,2.675,63.764
France,FRA,1998,0.0194972,0.0040885,2.653,62.093
France,FRA,1999,0.03694443,0.0045475,2.853,72.514
France,FRA,2000,0.048,0.00522325,2.986,66.363
France,FRA,2001,0.131,0.0061605,3.334,74.268
France,FRA,2002,0.265,0.00710345,3.537,60.397
France,FRA,2003,0.388,0.0077673,3.717,58.943
France,FRA,2004,0.595,0.008447984,3.782,59.555
France,FRA,2005,0.962,0.01050076,3.872,51.48
France,FRA,2006,2.182,0.01190605,3.841,56.303
France,FRA,2007,4.07,0.018,4.216,57.604
France,FRA,2008,5.694,0.042,4.436,63.654
France,FRA,2009,7.912,0.174,4.578,56.994
France,FRA,2010,9.945,0.62,4.917,62.714
France,FRA,2011,12.052,2.078,5.48,44.791
France,FRA,2012,14.913,4.016,5.392,58.666
France,FRA,2013,16.033,4.735,5.388,70.716
France,FRA,2014,17.249,5.913,5.818,62.83
France,FRA,2015,21.249,7.262,6.453,54.444
France,FRA,2016,21.4,8.16,7.639,60.043
France,FRA,2017,24.31716348,9.162760493,7.994645594,49.22161717
France,FRA,2018,28.0847112,10.31839274,8.521197318,63.92991588
France,FRA,2019,34.48014278,11.72927434,8.696714559,58.51859739
Germany,DEU,1965,0,0,0,16.2122092
Germany,DEU,1966,0,0,0,17.5339978
Germany,DEU,1967,0,0,0,16.6523118
Germany,DEU,1968,0,0,0,16.8989908
Germany,DEU,1969,0,0,0,13.7134778
Germany,DEU,1970,0,0,0.920020161,17.5336782
Germany,DEU,1971,0,0,1.001028226,13.4551882
Germany,DEU,1972,0,0,1.01874874,13.2058944
Germany,DEU,1973,0,0,1.053104839,15.2294618
Germany,DEU,1974,0,0,1.07625,17.6381318
Germany,DEU,1975,0,0,1.124710181,17.0591234
Germany,DEU,1976,0,0,1.277685232,13.846833
Germany,DEU,1977,0,0,1.246583921,17.5821604
Germany,DEU,1978,0,0,1.317465978,18.3622344
Germany,DEU,1979,0,0,1.443317792,18.3836866
Germany,DEU,1980,0,0,1.96625378,19.069143
Germany,DEU,1981,0,0,1.804237651,19.9146734
Germany,DEU,1982,0,0,1.798813004,19.737993
Germany,DEU,1983,0,0,1.540238155,18.7120174
Germany,DEU,1984,0,0,1.642944808,18.4791744
Germany,DEU,1985,0,0,1.644029738,17.4006496
Germany,DEU,1986,0.001,0,1.595569556,18.5719818
Germany,DEU,1987,0.002,0,1.445849294,20.34297
Germany,DEU,1988,0.008,0,1.637881804,20.0793908
Germany,DEU,1989,0.026,0,1.749267893,18.2437278
Germany,DEU,1990,0.071,0.001,1.435,17.335
Germany,DEU,1991,0.1,0.001,1.471,15.85
Germany,DEU,1992,0.275,0.004,1.558,18.635
Germany,DEU,1993,0.6,0.003,1.635,18.96
Germany,DEU,1994,0.909,0.007,1.875,20.195
Germany,DEU,1995,1.5,0.007,2.01,21.556
Germany,DEU,1996,2.032,0.012,2.098,18.818
Germany,DEU,1997,2.966,0.018,2.273,18.952
Germany,DEU,1998,4.489,0.035,3.256,19.002
Germany,DEU,1999,5.528,0.03,3.585,20.686
Germany,DEU,2000,9.513,0.06,4.731,24.86675
Germany,DEU,2001,10.509,0.076,5.214,23.241
Germany,DEU,2002,15.786,0.162,6.048,23.66175
Germany,DEU,2003,18.713,0.313,8.841,17.722
Germany,DEU,2004,25.509,0.557,10.4712,20.096
Germany,DEU,2005,27.229,1.282,14.3542,19.639
Germany,DEU,2006,30.71,2.22,18.7004,20.0085
Germany,DEU,2007,39.713,3.075,24.3634,21.169
Germany,DEU,2008,40.574,4.42,27.8096,20.443
Germany,DEU,2009,38.648,6.583,30.9048,19.031
Germany,DEU,2010,38.547,11.729,33.9517,20.953
Germany,DEU,2011,49.857,19.599,36.9098,17.672274
Germany,DEU,2012,51.68,26.38,43.2284,22.09
Germany,DEU,2013,52.737,31.01,45.593,22.998
Germany,DEU,2014,58.497,36.056,48.385,19.58710177
Germany,DEU,2015,80.624,38.726,50.459,18.97715888
Germany,DEU,2016,79.924,38.098,51.103,20.54634396
Germany,DEU,2017,105.693,39.401,51.094,20.15
Germany,DEU,2018,109.951,45.784,51.048,17.975
Germany,DEU,2019,125.975,47.517,50.609,20.19231996
Greece,GRC,1965,0,0,0,0.801
Greece,GRC,1966,0,0,0,1.73
Greece,GRC,1967,0,0,0,1.66
Greece,GRC,1968,0,0,0,1.368
Greece,GRC,1969,0,0,0,2.055
Greece,GRC,1970,0,0,0,2.636
Greece,GRC,1971,0,0,0,2.652
Greece,GRC,1972,0,0,0,2.677
Greece,GRC,1973,0,0,0,2.223
Greece,GRC,1974,0,0,0,2.347
Greece,GRC,1975,0,0,0,2.015
Greece,GRC,1976,0,0,0,1.879
Greece,GRC,1977,0,0,0,1.922
Greece,GRC,1978,0,0,0,2.988
Greece,GRC,1979,0,0,0,3.566
Greece,GRC,1980,0,0,0,3.405
Greece,GRC,1981,0,0,0,3.407
Greece,GRC,1982,0,0,0,3.561
Greece,GRC,1983,0,0,0,2.34
Greece,GRC,1984,0,0,0,2.862
Greece,GRC,1985,0,0,0,2.805
Greece,GRC,1986,0,0,0,3.235
Greece,GRC,1987,0.001,0,0,2.78
Greece,GRC,1988,0.001,0,0,2.366
Greece,GRC,1989,0.001,0,0,1.9
Greece,GRC,1990,0.002,0,0,1.769
Greece,GRC,1991,0.002,0,0,3.099
Greece,GRC,1992,0.008,0,0.001,2.203
Greece,GRC,1993,0.047,0,0.001,2.282
Greece,GRC,1994,0.037,0,0.001,2.599
Greece,GRC,1995,0.034,0,0.001,3.529
Greece,GRC,1996,0.036,0,0,4.348
Greece,GRC,1997,0.037,0,0,3.882
Greece,GRC,1998,0.073,0,0,3.717
Greece,GRC,1999,0.162,0,0.001,4.592
Greece,GRC,2000,0.451,0,0,3.693
Greece,GRC,2001,0.756,0,0.079,2.097
Greece,GRC,2002,0.651,0,0.126,2.8
Greece,GRC,2003,1.021,0,0.105,4.766
Greece,GRC,2004,1.121,0.001,0.123,4.672
Greece,GRC,2005,1.266,0.001,0.122,5.017
Greece,GRC,2006,1.699,0.001,0.114,5.865
Greece,GRC,2007,1.818,0.001,0.184,2.591
Greece,GRC,2008,2.242,0.005,0.191,3.312
Greece,GRC,2009,2.543,0.05,0.218,5.374
Greece,GRC,2010,2.714,0.158,0.19,7.46
Greece,GRC,2011,3.315,0.61,0.207,4.011
Greece,GRC,2012,3.85,1.694,0.204,4.403
Greece,GRC,2013,4.139,3.648,0.216,6.346
Greece,GRC,2014,3.689,3.792,0.22,4.476
Greece,GRC,2015,4.621,3.9,0.231,6.098
Greece,GRC,2016,5.146,3.93,0.274,5.543
Greece,GRC,2017,5.536987,3.991477,0.310028,3.962547
Greece,GRC,2018,6.300259,3.790652,0.31407,5.743448
Greece,GRC,2019,7.278329228,3.959731046,0.321073149,4.005400595
Hong Kong,HKG,1965,0,0,0,0
Hong Kong,HKG,1966,0,0,0,0
Hong Kong,HKG,1967,0,0,0,0
Hong Kong,HKG,1968,0,0,0,0
Hong Kong,HKG,1969,0,0,0,0
Hong Kong,HKG,1970,0,0,0,0
Hong Kong,HKG,1971,0,0,0,0
Hong Kong,HKG,1972,0,0,0,0
Hong Kong,HKG,1973,0,0,0,0
Hong Kong,HKG,1974,0,0,0,0
Hong Kong,HKG,1975,0,0,0,0
Hong Kong,HKG,1976,0,0,0,0
Hong Kong,HKG,1977,0,0,0,0
Hong Kong,HKG,1978,0,0,0,0
Hong Kong,HKG,1979,0,0,0,0
Hong Kong,HKG,1980,0,0,0,0
Hong Kong,HKG,1981,0,0,0,0
Hong Kong,HKG,1982,0,0,0,0
Hong Kong,HKG,1983,0,0,0,0
Hong Kong,HKG,1984,0,0,0,0
Hong Kong,HKG,1985,0,0,0,0
Hong Kong,HKG,1986,0,0,0,0
Hong Kong,HKG,1987,0,0,0,0
Hong Kong,HKG,1988,0,0,0,0
Hong Kong,HKG,1989,0,0,0,0
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,0,0
Hong Kong,HKG,2001,0,0,0,0
Hong Kong,HKG,2002,0,0,0,0
Hong Kong,HKG,2003,0,0,0,0
Hong Kong,HKG,2004,0,0,0,0
Hong Kong,HKG,2005,0,0,0,0
Hong Kong,HKG,2006,0.000694,0,0,0
Hong Kong,HKG,2007,0.000865,0,0,0
Hong Kong,HKG,2008,0.000807,0,0,0
Hong Kong,HKG,2009,0.001099,0,0,0
Hong Kong,HKG,2010,0.001041,0.00035,0.092,0
Hong Kong,HKG,2011,0.000868,0.000691,0.078,0
Hong Kong,HKG,2012,0.001053,0.000854,0.089,0
Hong Kong,HKG,2013,0.000836,0.001112,0.092,0
