Entity,Code,Year,CoalProduction,OilProduction,GasProduction
Trinidad and Tobago,TTO,1993,,75.04473618,60.03318587
Trinidad and Tobago,TTO,1994,,78.65931142,68.75727453
Trinidad and Tobago,TTO,1995,,78.33726894,73.81328046
Trinidad and Tobago,TTO,1996,,77.63779981,83.34411325
Trinidad and Tobago,TTO,1997,,74.86783249,90.44343678
Trinidad and Tobago,TTO,1998,,74.39617138,90.44343678
Trinidad and Tobago,TTO,1999,,77.27601913,114.0754316
Trinidad and Tobago,TTO,2000,,76.43615262,138.3068219
Trinidad and Tobago,TTO,2001,,73.56446528,147.1487739
Trinidad and Tobago,TTO,2002,,84.65373277,172.6243244
Trinidad and Tobago,TTO,2003,,89.18986783,251.8543607
Trinidad and Tobago,TTO,2004,,82.83300658,285.7868798
Trinidad and Tobago,TTO,2005,,94.30741762,300.1036931
Trinidad and Tobago,TTO,2006,,95.15003529,355.6029965
Trinidad and Tobago,TTO,2007,,83.64878316,377.0337424
Trinidad and Tobago,TTO,2008,,80.08619836,373.9954573
Trinidad and Tobago,TTO,2009,,79.10953205,385.582413
Trinidad and Tobago,TTO,2010,,72.47567039,402.9306268
Trinidad and Tobago,TTO,2011,,68.34507751,386.8524728
Trinidad and Tobago,TTO,2012,,60.26972068,385.3243804
Trinidad and Tobago,TTO,2013,,59.41060338,387.4729075
Trinidad and Tobago,TTO,2014,,58.77991208,380.6723593
Trinidad and Tobago,TTO,2015,,56.10477475,359.558853
Trinidad and Tobago,TTO,2016,,50.37354713,312.8172348
Trinidad and Tobago,TTO,2017,,50.93854868,318.7295309
Trinidad and Tobago,TTO,2018,,45.36543957,339.6114032
Trinidad and Tobago,TTO,2019,,42.56953309,345.6091815
Tunisia,TUN,1966,,8.96673,
Tunisia,TUN,1967,,26.06283,
Tunisia,TUN,1968,,37.11133,
Tunisia,TUN,1969,,43.11241,
Tunisia,TUN,1970,,48.27613,
Tunisia,TUN,1971,,47.78767,
Tunisia,TUN,1972,,46.25251,
Tunisia,TUN,1973,,45.10114,
Tunisia,TUN,1974,,48.13657,
Tunisia,TUN,1975,,53.60267,
Tunisia,TUN,1976,,43.1473,
Tunisia,TUN,1977,,50.05552,
Tunisia,TUN,1978,,57.49872,
Tunisia,TUN,1979,,64.38368,
Tunisia,TUN,1980,,65.44201,
Tunisia,TUN,1981,,62.88341,
Tunisia,TUN,1982,,59.84798,
Tunisia,TUN,1983,,64.33716,
Tunisia,TUN,1984,,63.7324,
Tunisia,TUN,1985,,62.89504,
Tunisia,TUN,1986,,61.0575,
Tunisia,TUN,1987,,58.23141,
Tunisia,TUN,1988,,57.40568,
Tunisia,TUN,1989,,57.6848,
Tunisia,TUN,1990,,55.130852,
Tunisia,TUN,1991,,63.317209,
Tunisia,TUN,1992,,63.431183,
Tunisia,TUN,1993,,57.408006,
Tunisia,TUN,1994,,53.022333,
Tunisia,TUN,1995,,51.680231,
Tunisia,TUN,1996,,51.254573,
Tunisia,TUN,1997,,48.34591,
Tunisia,TUN,1998,,47.455052,
Tunisia,TUN,1999,,48.829718,
Tunisia,TUN,2000,,44.808064,
Tunisia,TUN,2001,,41.200438,
Tunisia,TUN,2002,,43.060075,
Tunisia,TUN,2003,,39.36755,
Tunisia,TUN,2004,,40.686392,
Tunisia,TUN,2005,,42.36809,
Tunisia,TUN,2006,,40.851538,
Tunisia,TUN,2007,,56.529941,
Tunisia,TUN,2008,,51.907016,
Tunisia,TUN,2009,,49.244909,
Tunisia,TUN,2010,,45.073228,
Tunisia,TUN,2011,,41.438853,
Tunisia,TUN,2012,,44.143991,
Tunisia,TUN,2013,,40.789899,
Tunisia,TUN,2014,,37.949853,
Tunisia,TUN,2015,,34.061944,
Tunisia,TUN,2016,,32.056932,
Tunisia,TUN,2017,,25.896521,
Tunisia,TUN,2018,,26.78469683,
Tunisia,TUN,2019,,26.78469683,
Turkey,TUR,1981,80.63085584,,
Turkey,TUR,1982,86.84221718,,
Turkey,TUR,1983,91.4059445,,
Turkey,TUR,1984,102.4666759,,
Turkey,TUR,1985,123.6922376,,
Turkey,TUR,1986,132.1230716,,
Turkey,TUR,1987,141.9920454,,
Turkey,TUR,1988,128.8973884,,
Turkey,TUR,1989,148.5116334,,
Turkey,TUR,1990,136.336174,,
Turkey,TUR,1991,127.9763801,,
Turkey,TUR,1992,140.9242944,,
Turkey,TUR,1993,134.3204662,,
Turkey,TUR,1994,140.8029129,,
Turkey,TUR,1995,140.5243285,,
Turkey,TUR,1996,142.9980218,,
Turkey,TUR,1997,152.5678489,,
Turkey,TUR,1998,162.1791338,,
Turkey,TUR,1999,154.5000889,,
Turkey,TUR,2000,145.2376712,,
Turkey,TUR,2001,142.833381,,
Turkey,TUR,2002,132.1203663,,
Turkey,TUR,2003,125.3361113,,
Turkey,TUR,2004,122.4897454,,
Turkey,TUR,2005,130.4189069,,
Turkey,TUR,2006,153.0509442,,
Turkey,TUR,2007,172.0892226,,
Turkey,TUR,2008,193.9188181,,
Turkey,TUR,2009,202.3854121,,
Turkey,TUR,2010,203.8042405,,
Turkey,TUR,2011,207.8166163,,
Turkey,TUR,2012,197.9078722,,
Turkey,TUR,2013,179.6986996,,
Turkey,TUR,2014,190.2553222,,
Turkey,TUR,2015,148.7977234,,
Turkey,TUR,2016,179.797597,,
Turkey,TUR,2017,175.4552038,,
Turkey,TUR,2018,192.4453796,,
Turkey,TUR,2019,193.1380228,,
Turkmenistan,TKM,1985,,78.8514,787.3199514
Turkmenistan,TKM,1986,,76.2928,801.6107691
Turkmenistan,TKM,1987,,75.2461,833.7887693
Turkmenistan,TKM,1988,,66.5236,835.6815928
Turkmenistan,TKM,1989,,66.8725,850.8241812
Turkmenistan,TKM,1990,,66.291,792.4268839
Turkmenistan,TKM,1991,,62.802,761.4343591
Turkmenistan,TKM,1992,,60.476,503.0029024
Turkmenistan,TKM,1993,,50.96266,588.8579711
Turkmenistan,TKM,1994,,48.75296,323.3040086
Turkmenistan,TKM,1995,,47.3341,291.6377333
Turkmenistan,TKM,1996,,50.64865,317.6252541
Turkmenistan,TKM,1997,,62.42984,156.213875
Turkmenistan,TKM,1998,,74.07147,120.1200961
Turkmenistan,TKM,1999,,82.14269,205.8789147
Turkmenistan,TKM,2000,,84.6664,424.3665895
Turkmenistan,TKM,2001,,90.07435,463.2516206
Turkmenistan,TKM,2002,,95.4823,483.0791365
Turkmenistan,TKM,2003,,101.2973,534.1879274
Turkmenistan,TKM,2004,,107.2286,526.4879212
Turkmenistan,TKM,2005,,113.1599,568.8379551
Turkmenistan,TKM,2006,,116.1837,565.9504528
Turkmenistan,TKM,2007,,119.4401,616.0004928
Turkmenistan,TKM,2008,,123.33615,616.0004928
Turkmenistan,TKM,2009,,126.4181,333.2177666
Turkmenistan,TKM,2010,,129.4419,401.2785904
Turkmenistan,TKM,2011,,133.8613,563.1150031
Turkmenistan,TKM,2012,,139.4437,589.6145327
Turkmenistan,TKM,2013,,145.0261,589.6145327
Turkmenistan,TKM,2014,,149.4455,635.0422976
Turkmenistan,TKM,2015,,153.8649,658.7025919
Turkmenistan,TKM,2016,,153.2834,632.2030623
Turkmenistan,TKM,2017,,152.7019,586.7752973
Turkmenistan,TKM,2018,,146.39844,615.1676504
Turkmenistan,TKM,2019,,145.70064,631.632346
USSR,OWID_USS,1981,4027.848466,7080.5766,4407.510415
USSR,OWID_USS,1982,4061.563476,7123.96813,4742.83358
USSR,OWID_USS,1983,4057.790624,7168.06909,5074.367782
USSR,OWID_USS,1984,4013.751434,7125.8173,5564.091162
USSR,OWID_USS,1965,,2824.78744,
USSR,OWID_USS,1966,,3083.113,
USSR,OWID_USS,1967,,3350.603,
USSR,OWID_USS,1968,,3595.996,
USSR,OWID_USS,1969,,3818.129,
USSR,OWID_USS,1970,,4105.84357,1875.015364
USSR,OWID_USS,1971,,4384.51,2011.93899
USSR,OWID_USS,1972,,4656.652,2097.190642
USSR,OWID_USS,1973,,4989.27,2238.329488
USSR,OWID_USS,1974,,5337.007,2468.508949
USSR,OWID_USS,1975,,5708.01563,2740.063878
USSR,OWID_USS,1976,,6043.84351,3040.197057
USSR,OWID_USS,1977,,6347.64237,3277.480822
USSR,OWID_USS,1978,,6646.90553,3525.572601
USSR,OWID_USS,1979,,6810.528,3851.451777
USSR,OWID_USS,1980,,7014.9834,4122.391
Ukraine,UKR,1985,1083.986416,,405.8213669
Ukraine,UKR,1986,1110.244775,,375.7254727
Ukraine,UKR,1987,1097.911399,,336.9225901
Ukraine,UKR,1988,1091.647382,,306.6374135
Ukraine,UKR,1989,1026.159928,,291.4948251
Ukraine,UKR,1990,1009.580333,,265.9417073
Ukraine,UKR,1991,858.5733071,,230.9244719
Ukraine,UKR,1992,815.0391895,,198.7464717
Ukraine,UKR,1993,694.3142232,,181.7110598
Ukraine,UKR,1994,571.3587457,,172.2469421
Ukraine,UKR,1995,497.4911324,,160.6817903
Ukraine,UKR,1996,376.3643772,,162.4421162
Ukraine,UKR,1997,390.5019321,,164.8554662
Ukraine,UKR,1998,399.7191851,,158.6375409
Ukraine,UKR,1999,422.0118204,,159.9010006
Ukraine,UKR,2000,422.6964743,,157.8804115
Ukraine,UKR,2001,419.5223606,,161.5619532
Ukraine,UKR,2002,417.7428914,,176.7897186
Ukraine,UKR,2003,405.3617251,,182.9697875
Ukraine,UKR,2004,402.7935203,,193.6642405
Ukraine,UKR,2005,403.2937168,,196.7400787
Ukraine,UKR,2006,410.5406029,,199.6360987
Ukraine,UKR,2007,404.6955004,,199.7307399
Ukraine,UKR,2008,404.1436005,,202.9485399
Ukraine,UKR,2009,375.0602092,,203.3744252
Ukraine,UKR,2010,373.8459408,,194.2794081
Ukraine,UKR,2011,422.4010789,,195.4434946
Ukraine,UKR,2012,454.6450385,,193.9292358
Ukraine,UKR,2013,444.4766645,,201.585707
Ukraine,UKR,2014,303.1355022,,202.1914105
Ukraine,UKR,2015,199.3904104,,188.3359422
Ukraine,UKR,2016,211.7806041,,190.2287658
Ukraine,UKR,2017,158.4246156,,194.0144128
Ukraine,UKR,2018,162.7609151,,196.8536481
Ukraine,UKR,2019,159.0192849,,195.9072364
United Arab Emirates,ARE,1965,,158.9392185,
United Arab Emirates,ARE,1966,,202.7573305,
United Arab Emirates,ARE,1967,,215.2043777,
United Arab Emirates,ARE,1968,,280.4587539,
United Arab Emirates,ARE,1969,,353.5862558,
United Arab Emirates,ARE,1970,,439.0822635,8.121756497
United Arab Emirates,ARE,1971,,596.726088,14.34226147
United Arab Emirates,ARE,1972,,679.2342797,14.55676165
United Arab Emirates,ARE,1973,,863.1830131,16.92113854
United Arab Emirates,ARE,1974,,945.412375,16.94551356
United Arab Emirates,ARE,1975,,937.0767958,16.18501295
United Arab Emirates,ARE,1976,,1093.598252,18.91501513
United Arab Emirates,ARE,1977,,1125.703067,38.02503042
United Arab Emirates,ARE,1978,,1030.965267,55.67254454
United Arab Emirates,ARE,1979,,1031.071715,59.57254766
United Arab Emirates,ARE,1980,,974.662777,73.32005866
United Arab Emirates,ARE,1981,,861.6279987,86.38506911
United Arab Emirates,ARE,1982,,749.4656653,92.6250741
United Arab Emirates,ARE,1983,,705.9224347,81.51006521
United Arab Emirates,ARE,1984,,676.1817309,107.2500858
United Arab Emirates,ARE,1985,,650.81596,128.9926032
United Arab Emirates,ARE,1986,,751.5358588,148.3951187
United Arab Emirates,ARE,1987,,793.1449665,164.6776317
United Arab Emirates,ARE,1988,,837.8946706,169.2601354
United Arab Emirates,ARE,1989,,989.4477795,198.705159
United Arab Emirates,ARE,1990,,1083.351545,196.0726569
United Arab Emirates,ARE,1991,,1242.683768,232.1476857
United Arab Emirates,ARE,1992,,1368.617421,216.1576729
United Arab Emirates,ARE,1993,,1330.020795,224.1526793
United Arab Emirates,ARE,1994,,1341.041273,251.7452014
United Arab Emirates,ARE,1995,,1330.603213,305.3702443
United Arab Emirates,ARE,1996,,1359.768589,329.5502636
United Arab Emirates,ARE,1997,,1364.286979,354.0227832
United Arab Emirates,ARE,1998,,1413.299935,361.4327891
United Arab Emirates,ARE,1999,,1302.895915,375.2778002
United Arab Emirates,ARE,2000,,1413.316669,374.2052994
United Arab Emirates,ARE,2001,,1377.150319,383.760307
United Arab Emirates,ARE,2002,,1267.883512,423.0528384
United Arab Emirates,ARE,2003,,1467.585791,436.7028494
United Arab Emirates,ARE,2004,,1526.739005,451.3278611
United Arab Emirates,ARE,2005,,1588.110808,465.9528728
United Arab Emirates,ARE,2006,,1693.980197,475.7028806
United Arab Emirates,ARE,2007,,1670.573394,490.3278923
United Arab Emirates,ARE,2008,,1689.221439,489.8403919
United Arab Emirates,ARE,2009,,1503.912247,476.190381
United Arab Emirates,ARE,2010,,1572.534682,499.9999
United Arab Emirates,ARE,2011,,1750.294788,510.003408
United Arab Emirates,ARE,2012,,1817.135812,529.4254235
United Arab Emirates,ARE,2013,,1892.977304,532.3504259
United Arab Emirates,ARE,2014,,1900.302429,528.8852111
United Arab Emirates,ARE,2015,,2047.606324,586.7647549
United Arab Emirates,ARE,2016,,2121.074618,603.1533386
United Arab Emirates,ARE,2017,,2049.489014,623.6104259
United Arab Emirates,ARE,2018,,2054.866043,613.7536616
United Arab Emirates,ARE,2019,,2096.306461,625.3086957
United Kingdom,GBR,1981,907.2337658,1040.6524,363.3331207
United Kingdom,GBR,1982,884.6831777,1200.43697,369.2876854
United Kingdom,GBR,1983,845.4551564,1336.9848,380.7781346
United Kingdom,GBR,1984,357.2622558,1466.13595,372.2417078
United Kingdom,GBR,1985,657.9328863,1484.11593,415.3192623
United Kingdom,GBR,1986,762.8355703,1477.80084,436.6486993
United Kingdom,GBR,1987,734.8886579,1434.57213,457.1407757
United Kingdom,GBR,1988,736.214479,1331.15817,440.2307422
United Kingdom,GBR,1989,708.0582264,1066.5873,431.1128149
United Kingdom,GBR,1990,656.4326151,1065.35452,476.0395408
United Kingdom,GBR,1991,669.3651855,1061.3538,530.026044
United Kingdom,GBR,1992,599.1082993,1096.13913,538.9927812
United Kingdom,GBR,1993,483.6688269,1165.19807,633.695947
United Kingdom,GBR,1994,345.4577964,1471.68346,676.5409012
United Kingdom,GBR,1995,380.8944347,1510.66722,740.4539924
United Kingdom,GBR,1996,362.1049445,1508.88783,880.6084045
United Kingdom,GBR,1997,352.429068,1487.27929,898.5094188
United Kingdom,GBR,1998,299.5557965,1542.52179,943.9738552
United Kingdom,GBR,1999,270.0402597,1594.46137,1037.36783
United Kingdom,GBR,2000,227.3838694,1468.229466,1134.591308
United Kingdom,GBR,2001,232.2369164,1356.969559,1108.137587
United Kingdom,GBR,2002,218.7323342,1348.431744,1084.865368
United Kingdom,GBR,2003,205.1048111,1233.628176,1078.061929
United Kingdom,GBR,2004,181.3547708,1109.199736,1009.132218
United Kingdom,GBR,2005,147.8619867,985.3066256,923.3909785
United Kingdom,GBR,2006,132.7906259,890.6002792,837.48487
United Kingdom,GBR,2007,124.4013747,890.5682967,754.9289678
United Kingdom,GBR,2008,131.4795954,834.9040929,727.7062318
United Kingdom,GBR,2009,128.379832,793.1490202,612.0579708
United Kingdom,GBR,2010,132.8748865,732.2435243,579.0097893
United Kingdom,GBR,2011,134.1173402,604.4392446,460.8256526
United Kingdom,GBR,2012,123.0785021,518.2423366,391.9241632
United Kingdom,GBR,2013,92.72952526,472.7175157,369.8040934
United Kingdom,GBR,2014,84.77214336,464.3617096,374.3154342
United Kingdom,GBR,2015,62.61706349,526.6962999,406.6121564
United Kingdom,GBR,2016,30.62085712,551.7804445,417.3822248
United Kingdom,GBR,2017,22.73432028,542.3107495,418.846827
United Kingdom,GBR,2018,19.25333062,591.6226357,405.1912748
United Kingdom,GBR,2019,16.16131982,602.3350947,396.2942758
United Kingdom,GBR,1965,,0.97692,
United Kingdom,GBR,1966,,0.90714,
United Kingdom,GBR,1967,,1.03507,
United Kingdom,GBR,1968,,0.97692,
United Kingdom,GBR,1969,,0.98855,
United Kingdom,GBR,1970,,1.81428,109.4965376
United Kingdom,GBR,1971,,2.46556,181.9631256
United Kingdom,GBR,1972,,3.87279,262.55909
United Kingdom,GBR,1973,,4.32636,285.0747881
United Kingdom,GBR,1974,,4.7683,343.806335
United Kingdom,GBR,1975,,18.23584,358.0065764
United Kingdom,GBR,1976,,141.52547,379.1266733
United Kingdom,GBR,1977,,445.02195,396.1297469
United Kingdom,GBR,1978,,628.08978,379.3360135
United Kingdom,GBR,1979,,905.44202,383.0459864
United Kingdom,GBR,1980,,935.83121,364.1472213
United States,USA,1981,5116.419596,5568.405624,5195.93135
United States,USA,1982,5189.365044,5590.811385,4831.902501
United States,USA,1983,4801.779152,5616.855603,4376.741546
United States,USA,1984,5490.179541,5770.068448,4749.847576
United States,USA,1985,5380.469031,5799.940718,4478.815908
United States,USA,1986,5431.781421,5609.491871,4362.870716
United States,USA,1987,5607.640645,5434.237166,4519.815147
United States,USA,1988,5773.726571,5338.89062,4641.879404
United States,USA,1989,5947.052472,4989.654833,4707.471751
United States,USA,1990,6260.932279,4845.258628,4833.783139
United States,USA,1991,6023.964259,4918.288711,4808.087497
United States,USA,1992,6040.03119,4803.560602,4846.693077
United States,USA,1993,5661.806804,4617.185539,4901.803172
United States,USA,1994,6181.453789,4506.617591,5103.312671
United States,USA,1995,6161.260657,4460.730168,5033.212594
United States,USA,1996,6345.184409,4443.33399,5102.324874
United States,USA,1997,6489.811334,4418.819245,5115.403093
United States,USA,1998,6694.608712,4281.346563,5173.284558
United States,USA,1999,6485.762092,4101.039968,5101.384555
United States,USA,2000,6329.962983,4042.365699,5186.00696
United States,USA,2001,6555.925911,4006.634965,5318.954126
United States,USA,2002,6329.057783,3976.351373,5112.291731
United States,USA,2003,6151.267096,3867.606402,5178.562216
United States,USA,2004,6362.430488,3783.901723,5031.104854
United States,USA,2005,6455.167344,3593.532585,4894.411972
United States,USA,2006,6623.423538,3541.371995,5017.244574
United States,USA,2007,6540.794152,3546.877277,5218.893077
United States,USA,2008,6640.645836,3514.843496,5460.679101
United States,USA,2009,6020.427518,3751.679217,5575.829572
United States,USA,2010,6135.833063,3874.395309,5751.57907
United States,USA,2011,6186.833903,4024.503258,6173.590407
United States,USA,2012,5756.813807,4593.913672,6491.253471
United States,USA,2013,5568.717845,5215.504011,6556.932597
United States,USA,2014,5647.900128,6098.844023,7047.27046
United States,USA,2015,4996.511201,6594.365095,7403.037952
United States,USA,2016,4083.577763,6307.760287,7273.566933
United States,USA,2017,4350.382142,6674.717744,7461.713084
United States,USA,2018,4277.454791,7810.998011,8358.658984
United States,USA,2019,3972.480176,8684.312268,9208.815757
United States,USA,1965,,4974.086359,
United States,USA,1966,,5286.286952,
United States,USA,1967,,5631.497561,
United States,USA,1968,,5848.498261,
United States,USA,1969,,5947.020545,
United States,USA,1970,,6204.486944,5714.627555
United States,USA,1971,,6116.075693,5876.610674
United States,USA,1972,,6139.336155,5857.554767
United States,USA,1973,,5985.406093,5852.227786
United States,USA,1974,,5715.055304,5594.47638
United States,USA,1975,,5463.429772,5180.418852
United States,USA,1976,,5326.305473,5138.210254
United States,USA,1977,,5382.40793,5160.630736
United States,USA,1978,,5631.311818,5139.502698
United States,USA,1979,,5547.409155,5295.421087
United States,USA,1980,,5584.649189,5250.911674
Uzbekistan,UZB,1985,17.30530676,26.8653,327.3638312
Uzbekistan,UZB,1986,19.59091331,29.4239,365.3149432
Uzbekistan,UZB,1987,16.3257611,31.0521,376.6718844
Uzbekistan,UZB,1988,17.95833721,28.3772,377.6182962
Uzbekistan,UZB,1989,20.24394376,31.401,388.9752374
Uzbekistan,UZB,1990,21.22348942,32.564,368.0602944
Uzbekistan,UZB,1991,19.4211254,32.564,378.1665525
Uzbekistan,UZB,1992,15.28091239,38.379,384.6153077
Uzbekistan,UZB,1993,12.4304345,46.53163,406.3678251
Uzbekistan,UZB,1994,12.55451028,64.16271,426.195341
Uzbekistan,UZB,1995,9.971774877,88.23681,433.4140967
Uzbekistan,UZB,1996,9.263236846,88.65549,442.3653539
Uzbekistan,UZB,1997,9.619138438,91.77233,453.6266129
Uzbekistan,UZB,1998,9.638729351,95.08688,494.7253958
Uzbekistan,UZB,1999,9.65178996,94.203,501.8479015
Uzbekistan,UZB,2000,8.1661457,87.225,509.2591574
Uzbekistan,UZB,2001,8.851827666,83.45688,514.6491617
Uzbekistan,UZB,2002,8.936721624,83.71274,527.3541719
Uzbekistan,UZB,2003,6.236440739,82.96842,530.9154247
Uzbekistan,UZB,2004,8.815910992,76.50214,538.0379304
Uzbekistan,UZB,2005,9.870555158,63.37187,546.219187
Uzbekistan,UZB,2006,10.20686584,62.94156,565.9504528
Uzbekistan,UZB,2007,10.71622958,57.31264,589.0504712
Uzbekistan,UZB,2008,11.7676086,55.60303,610.2254882
Uzbekistan,UZB,2009,11.93086621,51.81165,584.2379674
Uzbekistan,UZB,2010,11.85250256,42.44145204,571.4367071
Uzbekistan,UZB,2011,12.55124513,41.69355,566.4317031
Uzbekistan,UZB,2012,12.25085113,36.80895,565.2767022
Uzbekistan,UZB,2013,13.35440858,33.727,559.0204472
Uzbekistan,UZB,2014,14.3563385,32.61456604,562.9667004
Uzbekistan,UZB,2015,12.90634676,31.57535629,536.1129289
Uzbekistan,UZB,2016,12.66022285,30.69129542,531.2408011
Uzbekistan,UZB,2017,13.18687721,32.149972,533.9570029
Uzbekistan,UZB,2018,13.63005306,33.635123,571.5995846
Uzbekistan,UZB,2019,13.23290443,32.527947,562.7364384
Venezuela,VEN,1981,0.42449534,1321.34659,165.2291822
Venezuela,VEN,1982,0.42449534,1193.180134,176.301441
Venezuela,VEN,1983,0.339596272,1131.2376,173.6041389
Venezuela,VEN,1984,0.42449534,1135.137903,192.0301536
Venezuela,VEN,1985,0.339596272,1064.191988,192.3132039
Venezuela,VEN,1986,0.509394408,1150.729618,211.7215694
Venezuela,VEN,1987,2.03757763,1165.94821,206.3158651
Venezuela,VEN,1988,9.084200267,1223.418796,211.210969
Venezuela,VEN,1989,17.91370333,1228.822281,216.8719735
Venezuela,VEN,1990,18.2532996,1369.979714,243.8172451
Venezuela,VEN,1991,20.3757763,1527.314574,243.1123945
Venezuela,VEN,1992,21.05496884,1530.391239,239.959992
Venezuela,VEN,1993,33.6200309,1583.277479,258.9521072
Venezuela,VEN,1994,37.69518616,1680.295034,273.8982691
Venezuela,VEN,1995,36.93109454,1806.430839,305.2613442
Venezuela,VEN,1996,35.48781039,1921.021539,330.014364
Venezuela,VEN,1997,44.91160693,1994.768046,342.2132738
Venezuela,VEN,1998,54.84479788,2067.433478,358.9243371
Venezuela,VEN,1999,55.94848576,1849.904971,304.2512434
Venezuela,VEN,2000,66.90046552,1864.142465,309.956648
Venezuela,VEN,2001,65.28738323,1896.068302,328.4825628
Venezuela,VEN,2002,68.76824501,1775.873806,315.4123023
Venezuela,VEN,2003,59.68404475,1715.150978,279.986624
Venezuela,VEN,2004,68.83025529,1978.957897,315.2957522
Venezuela,VEN,2005,61.08487937,1970.2279,304.3511435
Venezuela,VEN,2006,60.8182114,1990.389816,349.4504796
Venezuela,VEN,2007,58.20120612,1927.50142,372.471898
Venezuela,VEN,2008,42.90547591,1928.767571,334.2323674
Venezuela,VEN,2009,27.83252087,1812.681665,317.9597544
Venezuela,VEN,2010,22.33541659,1696.061689,304.5176436
Venezuela,VEN,2011,22.17084823,1645.72388,302.3642419
Venezuela,VEN,2012,16.22252239,1620.349717,319.0475552
Venezuela,VEN,2013,10.43671883,1602.398202,305.9051447
Venezuela,VEN,2014,6.797358974,1610.874419,317.8820543
Venezuela,VEN,2015,6.806332805,1574.284236,360.6503885
Venezuela,VEN,2016,3.454764236,1407.614164,372.3876374
Venezuela,VEN,2017,3.369329879,1251.201628,386.0541863
Venezuela,VEN,2018,1.719053307,879.5549126,316.1912481
Venezuela,VEN,2019,2.563144671,542.2557784,264.558342
Venezuela,VEN,1965,,2141.245376,
Venezuela,VEN,1966,,2079.280116,
Venezuela,VEN,1967,,2185.568244,
Venezuela,VEN,1968,,2230.196526,
Venezuela,VEN,1969,,2219.068324,
Venezuela,VEN,1970,,2293.878665,85.58106846
Venezuela,VEN,1971,,2208.264347,82.93926635
Venezuela,VEN,1972,,2021.437603,82.43976595
Venezuela,VEN,1973,,2110.083679,101.5539812
Venezuela,VEN,1974,,1868.362007,107.3259859
Venezuela,VEN,1975,,1478.147373,104.3844835
Venezuela,VEN,1976,,1451.571475,129.4039035
Venezuela,VEN,1977,,1412.927739,141.253163
Venezuela,VEN,1978,,1360.42022,142.535214
Venezuela,VEN,1979,,1481.292551,159.6403277
Venezuela,VEN,1980,,1364.737819,164.3411815
Vietnam,VNM,1981,38.9018043,,0.096500077
Vietnam,VNM,1982,40.84689451,,0.183350147
Vietnam,VNM,1983,40.84689451,,0.632075506
Vietnam,VNM,1984,32.41817025,,0.55005044
Vietnam,VNM,1985,36.30835068,,0.342575274
Vietnam,VNM,1986,39.5501677,,0.357050286
Vietnam,VNM,1987,40.84689451,3.2564,0.357050286
Vietnam,VNM,1988,39.5501677,8.0247,0.270200216
Vietnam,VNM,1989,33.06653365,17.3287,0.318450255
Vietnam,VNM,1990,33.06653365,31.401,0.386000309
Vietnam,VNM,1991,33.71489706,46.0548,0.694800556
Vietnam,VNM,1992,33.71489706,63.8487,2.026501621
Vietnam,VNM,1993,42.14362132,73.269,2.41250193
Vietnam,VNM,1994,39.16114966,82.573,2.41250193
Vietnam,VNM,1995,54.13834432,88.6206,1.404076123
Vietnam,VNM,1996,63.68873727,102.37889,2.769552216
Vietnam,VNM,1997,73.83562456,117.3467,5.124154099
Vietnam,VNM,1998,75.67697663,145.375,8.685006948
Vietnam,VNM,1999,62.43091227,176.97371,12.54501004
Vietnam,VNM,2000,75.26850769,192.45324,15.44001235
Vietnam,VNM,2001,86.86124537,198.83811,19.30001544
Vietnam,VNM,2002,106.3899511,200.17556,23.16001853
Vietnam,VNM,2003,125.224908,209.97965,22.89946832
Vietnam,VNM,2004,177.3209076,237.41482,40.14403212
Vietnam,VNM,2005,221.0465357,219.67907,62.14604972
Vietnam,VNM,2006,251.4223612,199.39635,67.55005404
Vietnam,VNM,2007,275.4442253,188.41763,68.32205466
Vietnam,VNM,2008,257.8995116,176.35732,72.36540789
Vietnam,VNM,2009,285.7856217,193.26734,77.29656184
Vietnam,VNM,2010,290.6937326,177.42728,90.72937258
Vietnam,VNM,2011,302.2086667,179.43927,81.83206547
Vietnam,VNM,2012,272.8507717,197.642546,90.27582222
Vietnam,VNM,2013,266.2439486,196.684234,94.09722528
Vietnam,VNM,2014,266.3865886,184.37039,98.52657882
Vietnam,VNM,2015,270.1341291,199.67547,102.8690823
Vietnam,VNM,2016,251.1435649,180.39293,102.3865819
Vietnam,VNM,2017,249.0299002,161.0755,95.20697617
Vietnam,VNM,2018,272.6173609,144.3283,96.59657728
Vietnam,VNM,2019,300.4399313,133.072786,98.52754382
Vietnam,VNM,1970,,,0
Vietnam,VNM,1971,,,0
Vietnam,VNM,1972,,,0
Vietnam,VNM,1973,,,0
Vietnam,VNM,1974,,,0
Vietnam,VNM,1975,,,0
Vietnam,VNM,1976,,,0
Vietnam,VNM,1977,,,0
Vietnam,VNM,1978,,,0
Vietnam,VNM,1979,,,0
Vietnam,VNM,1980,,,0
World,OWID_WRL,1981,21461.50115,33877.82752,14530.23652
World,OWID_WRL,1982,22216.95449,32537.87653,14596.53068
World,OWID_WRL,1983,22145.51827,32122.48927,14727.02908
World,OWID_WRL,1984,23113.18999,32752.21151,15987.49862
World,OWID_WRL,1985,24282.26969,32465.69658,16417.08224
World,OWID_WRL,1986,24857.57894,34069.38758,16842.19415
World,OWID_WRL,1987,25323.63673,34148.07522,17686.65301
World,OWID_WRL,1988,25937.65286,35607.57004,18467.12455
World,OWID_WRL,1989,26395.36908,36037.49277,19085.38063
